client_id,idade,renda_mensal,tempo_emprego_anos,qtd_contas,score_credito,historico_atrasos,valor_emprestimo,parcelas,inadimplente
1574,65,2050.3,1.8,2,649.3588485874193,1,18744.44,33,0
1575,35,1565.91,0.2,4,455.14189531730455,0,12358.24,44,0
1576,24,3190.92,4.8,1,611.8424545991394,0,38515.53,28,0
1577,27,2534.28,0.8,1,690.4657481909841,0,40475.02,44,0
1578,24,3555.61,3.9,3,553.0671818682448,1,27719.97,26,0
1579,50,10466.06,0.2,1,721.605172522844,0,44849.1,53,0
1580,40,3149.22,9.3,2,525.300962179282,1,48382.6,4,1
1581,38,1787.58,0.6,1,660.0433076731001,0,23815.52,43,0
1582,36,1461.6,6.4,0,469.52142485414726,0,11522.0,3,0
1583,65,1507.55,5.0,4,703.1130434680523,0,26097.1,12,0
1584,36,924.99,10.3,1,687.599038257929,1,49481.89,52,0
1585,53,6286.72,1.9,2,646.835792296373,0,14999.88,25,0
1586,46,499.38,3.9,0,560.6715863386189,0,31071.17,35,1
1587,35,4404.95,1.4,1,459.7999376571888,0,34852.19,46,0
1588,19,1488.54,0.6,1,560.9359684780543,0,11089.48,39,0
1589,18,1978.46,1.8,0,711.0307175748122,0,29628.73,59,0
1590,64,1453.33,0.5,0,612.9961871569116,0,16068.1,59,0
1591,22,9477.65,12.1,4,444.696307048755,0,42783.38,13,0
1592,37,3020.12,0.3,1,487.5272360580059,0,35880.3,22,0
1593,28,5609.98,2.7,0,725.315140085228,0,41400.19,28,0
1594,59,8437.33,3.0,0,648.7912752127886,0,10384.28,48,0
1595,19,3397.26,2.3,4,476.5999879260072,1,2211.45,49,0
1596,20,1145.39,3.3,4,423.41685038254064,0,42601.02,4,1
1597,40,2498.6,0.4,2,537.4957865399933,2,19644.33,27,0
1598,72,1646.16,2.4,2,414.86412920100804,1,9396.26,6,1
1599,29,1992.6,1.0,1,584.4165509993,1,5048.82,21,0
1600,37,2763.63,8.4,1,845.1625371836303,1,26066.79,15,0
1601,22,2677.6,4.3,1,440.3043924300828,0,7931.33,21,0
1602,54,4145.12,10.8,5,581.3974336793785,2,28551.26,15,0
1603,55,4655.68,0.1,0,731.1926575331252,1,36501.67,57,0
1604,47,2677.62,1.0,5,674.9087858300095,1,26985.38,14,1
1605,26,4116.57,0.7,1,585.1259285200862,0,45233.14,4,0
1606,51,1920.83,0.0,1,585.3651329831803,0,8200.7,39,0
1607,70,8534.09,0.8,0,484.40902175754206,1,24950.7,52,1
1608,61,1896.17,3.4,1,573.2344229994446,0,8577.93,25,0
1609,52,7767.85,0.8,2,624.344071424013,0,43857.15,57,0
1610,69,915.2,2.1,2,710.511354327409,1,46645.84,21,0
1611,39,2198.82,6.6,0,537.9824376485244,0,20299.8,5,0
1612,61,2287.51,3.6,3,581.0164871936538,0,15634.54,26,0
1613,41,3726.38,1.5,3,505.0786519243318,0,14326.15,25,0
1614,34,5939.93,1.4,3,622.5325179540505,0,43056.5,6,1
1615,27,1097.16,1.8,1,678.3779450308963,0,34280.88,20,0
1616,47,1228.58,0.6,1,662.9648013429895,0,44089.36,14,1
1617,73,971.14,3.0,2,482.98129245576445,2,6317.08,37,0
1618,63,8571.07,1.4,0,614.6863209456415,1,24063.38,29,0
1619,40,3782.29,5.7,2,532.2687471749812,1,33970.87,45,0
1620,49,1252.01,4.2,2,701.1050015652834,0,44905.99,16,0
1621,34,2091.26,2.8,1,583.8687277226462,1,19409.95,33,0
1622,67,7672.59,1.4,0,448.0486661758915,0,15997.96,5,0
1623,68,2386.31,0.7,3,578.0197294392267,0,45691.8,7,0
1624,34,2276.17,4.5,2,645.8472569198881,1,2852.9,31,0
1625,31,1595.53,2.0,1,624.4006063142799,0,24239.98,41,0
1626,26,1312.92,0.8,1,548.8203986348019,2,23202.01,54,0
1627,57,7682.18,0.7,1,541.4726610128854,0,7729.79,19,0
1628,19,11374.41,0.5,0,501.24956017836837,1,20050.03,21,1
1629,62,1355.39,4.5,3,560.5250379664694,1,36268.69,37,1
1630,42,9172.4,0.8,3,514.4321033474198,0,18659.99,35,0
1631,56,2018.46,2.2,2,697.0085986177314,0,15828.19,10,0
1632,26,4568.4,1.8,2,509.88626092683836,0,39203.83,54,0
1633,71,9211.16,2.6,1,612.2284462362201,1,49441.41,39,0
1634,39,2654.31,6.3,6,605.4303903326332,0,39077.94,37,1
1635,60,2293.07,6.1,1,694.5667447884912,0,42393.99,22,1
1636,63,5658.22,1.8,3,708.9368288958372,0,47005.29,19,0
1637,21,1226.64,0.0,1,669.5969943281328,0,40187.74,47,0
1638,43,7462.52,1.7,2,635.292834329013,0,49027.54,15,0
1639,46,3341.74,2.8,1,495.1353853905942,1,37490.57,6,0
1640,62,1877.69,2.4,0,493.11299122617424,0,33245.37,52,0
1641,51,1838.43,3.2,2,515.4309180235051,1,34820.75,32,0
1642,40,985.58,0.5,1,675.1920999627915,1,45054.05,8,1
1643,54,1941.2,3.1,2,607.3329928250636,0,34308.9,4,0
1644,28,2413.35,0.6,1,686.8657240735563,0,38179.66,17,0
1645,23,1275.34,4.2,3,700.2802734320082,3,11192.49,59,0
1646,35,2874.48,1.2,1,527.4048099700752,2,45676.16,36,1
1647,38,4351.75,3.7,2,603.2074327557187,0,22637.06,54,0
1648,59,2512.97,0.1,3,598.700632131641,0,8472.83,22,0
1649,53,5065.36,1.6,6,567.2212310375785,0,40089.47,18,0
1650,58,1562.88,3.7,4,546.5157145475289,0,18141.45,45,0
1651,55,6652.22,0.8,2,718.4755503411056,3,9613.9,51,0
1652,51,3286.08,4.8,2,605.1971726715501,0,13184.43,31,0
1653,34,10262.03,3.0,0,601.3144788559767,1,2229.97,29,0
1654,54,20565.58,2.7,2,519.7222325131404,0,4985.84,57,0
1655,42,2046.33,1.3,4,667.5212430413504,1,29834.92,3,1
1656,55,2114.87,2.0,1,499.4892499161985,0,43377.78,15,1
1657,29,2447.95,2.7,2,645.4905528844682,0,22702.26,42,1
1658,40,4800.91,1.9,1,648.2229360055162,1,31489.88,34,1
1659,70,8610.83,3.6,3,558.7484950676431,0,40581.79,5,0
1660,59,1768.26,1.7,4,631.765208118318,1,18160.06,16,0
1661,39,4044.02,0.7,1,618.5669559044487,0,32888.55,58,0
1662,38,2673.81,0.7,1,596.0639375189851,0,17846.41,58,0
1663,44,4887.75,0.0,2,601.2943980145233,0,32314.41,30,0
1664,74,9972.3,1.1,3,606.1781823193521,0,11271.58,48,0
1665,48,2459.56,4.1,1,612.9911672672048,1,48903.06,28,0
1666,23,783.76,4.7,3,606.0242031343706,1,4270.8,23,0
1667,44,5405.22,0.7,5,489.6135809787858,0,25509.03,48,0
1668,57,1531.24,9.6,4,584.7789048994396,0,14671.67,53,0
1669,51,2658.47,2.1,1,626.4948601196872,0,30241.47,13,0
1670,29,5594.98,7.5,2,609.7288728539291,0,21701.2,29,0
1671,62,3781.65,3.7,1,695.3750259395139,0,15679.95,46,0
1672,74,2747.99,3.8,2,662.0086589499455,0,12876.86,59,0
1673,70,1880.5,0.3,1,512.9590464946864,1,9533.68,3,1
1674,24,292.97,0.7,1,583.3372891945605,0,39252.53,35,0
1675,27,5211.68,0.0,5,568.8663346552812,1,11498.9,48,0
1676,62,2434.85,3.8,1,599.5651513372816,1,38789.55,20,0
1677,34,10003.29,1.3,3,599.70186001613,1,24509.41,56,0
1678,43,4098.69,4.6,3,661.1521669239849,1,4075.29,4,0
1679,38,1933.52,1.2,4,617.7328363141144,2,8689.41,6,0
1680,45,6998.81,5.1,7,723.0545005208551,1,44698.78,56,0
1681,63,7486.85,0.4,2,624.100313766236,0,30339.38,52,0
1682,19,2501.82,0.6,4,516.9409479662723,0,9624.49,6,0
1683,71,7745.88,1.3,2,553.2719379831781,0,35336.36,57,0
1684,60,1911.71,1.6,2,660.3789070731758,0,41251.46,19,0
1685,18,3387.06,1.3,2,438.5831735494314,2,16867.33,50,0
1686,68,4708.51,4.3,1,465.4119585239955,1,28051.46,18,1
1687,70,5584.92,0.3,1,601.069720712523,0,15025.77,11,1
1688,53,4901.11,1.3,6,695.0922118521166,0,4463.06,28,1
1689,68,2284.44,5.4,2,730.7035431954878,0,20275.7,12,1
1690,43,7150.65,0.2,1,578.2894252978228,1,37695.88,9,1
1691,46,2698.52,8.6,1,706.0828686985884,0,23204.67,11,0
1692,38,1890.84,12.9,6,607.2267909768898,0,20560.82,57,0
1693,28,1913.19,0.3,4,446.8585017756769,0,18617.36,50,0
1694,57,14072.68,1.0,2,599.192346352163,0,23216.38,29,0
1695,28,1646.51,1.4,1,538.109187537845,0,16252.33,34,0
1696,53,8377.53,4.5,2,691.823088047774,0,30803.12,51,0
1697,66,1201.86,2.7,0,597.4324739645514,0,3646.52,25,0
1698,56,4404.25,3.1,0,472.20868934435293,1,40465.71,29,0
1699,57,3780.71,4.3,5,450.02851890914405,1,9071.76,27,1
1700,52,10905.05,0.4,0,597.9020042585549,0,31855.51,31,0
1701,71,1766.01,5.4,0,357.97825285402945,1,22769.18,26,0
1702,51,1415.83,3.7,4,548.18347101721,0,38787.93,18,0
1703,72,2715.66,2.6,1,623.1030325742842,0,41393.93,18,0
1704,64,11291.91,6.6,2,494.2983495944642,1,10607.92,30,0
1705,41,1469.49,3.6,3,699.398715690533,0,34020.37,22,1
1706,71,375.88,0.7,3,719.1006549750692,0,9900.42,55,1
1707,39,3126.95,1.7,2,498.3299047248048,0,6637.91,21,0
1708,22,6371.68,2.0,5,570.1955825803514,2,46549.66,12,0
1709,73,1324.72,0.2,3,699.4693151321471,0,8637.26,28,1
1710,50,5874.32,9.3,0,599.8692465744911,1,11792.53,4,0
1711,53,1301.5,0.4,5,460.55214219009804,1,6951.04,5,0
1712,64,2651.16,3.6,2,585.6678931435647,0,23779.45,41,1
1713,37,5443.33,2.1,3,514.707167770416,1,46020.56,58,0
1714,36,1152.89,0.1,1,710.8197896425886,1,13570.76,4,0
1715,52,3446.83,7.8,2,660.5932094324589,0,27321.68,27,0
1716,69,7879.18,5.7,0,568.6243054734372,1,20867.21,47,1
1717,60,4355.29,2.2,2,614.214801253004,3,17132.47,6,0
1718,34,1674.88,0.8,1,469.1878423027514,0,28821.56,17,0
1719,62,10046.45,0.4,2,524.6222541442388,1,28165.2,20,1
1720,60,5047.83,1.4,3,755.3279187692493,0,18288.65,9,0
1721,51,672.93,0.9,2,605.3514652579668,0,42602.88,29,0
1722,26,5951.48,2.1,2,693.0085804791365,0,3132.02,20,0
1723,43,1887.3,10.2,1,623.2013088408029,0,4719.3,9,1
1724,19,3488.58,2.6,2,731.4281843029524,1,49543.67,58,1
1725,70,6676.86,6.6,2,400.11624674007805,0,37510.3,31,1
1726,26,1920.45,3.2,4,581.1782415980994,0,40294.48,43,0
1727,26,799.13,1.9,1,764.4781646216389,2,30333.7,46,1
1728,57,9941.13,5.8,3,695.6173435560644,1,21283.09,35,0
1729,34,7567.87,1.9,1,732.5372258790192,0,31646.73,4,1
1730,18,2779.97,6.1,2,599.3235406343509,1,5082.94,20,0
1731,42,5900.17,1.0,2,546.2893584586617,0,38009.57,48,0
1732,60,2218.29,0.4,0,497.28355403120713,0,27266.78,25,0
1733,57,3221.42,5.8,1,490.30719083384895,0,47858.23,8,0
1734,59,2655.98,2.7,3,680.7060562208519,0,32055.03,45,0
1735,42,2291.23,6.6,3,651.3211050420852,0,8008.78,27,0
1736,56,3973.66,8.3,2,593.342655066964,1,24138.73,21,0
1737,52,1133.94,0.2,1,650.819065485168,0,3362.2,10,0
1738,20,2437.52,2.1,1,614.2451759052061,0,37398.76,55,0
1739,67,3833.69,1.4,0,696.2217701399484,1,25340.66,39,1
1740,54,12971.12,2.9,1,695.268675490817,1,18797.84,28,1
1741,61,1171.42,4.7,2,493.41258995151577,1,48443.19,31,0
1742,61,4520.79,1.0,0,627.364598746979,1,47059.63,30,0
1743,68,4935.05,2.4,3,433.11332498059176,1,47665.18,55,0
1744,47,664.23,3.7,2,613.3020738090596,0,11438.03,58,1
1745,55,4139.89,0.4,4,660.4304279701586,2,36564.19,9,1
1746,51,6028.35,5.0,1,468.6280655206839,1,47296.42,57,0
1747,29,4773.92,2.8,4,558.3537264539168,2,28758.08,38,1
1748,36,2787.38,9.0,2,600.9526377219802,0,11100.94,17,0
1749,54,3891.66,1.2,1,623.391491637339,0,40981.72,56,0
1750,61,3414.81,0.3,5,572.1396296775165,0,44055.95,35,1
1751,66,771.58,2.1,5,482.7711847595328,1,35310.15,56,0
1752,34,3479.54,0.3,2,594.5992798080741,1,15030.87,7,0
1753,27,2222.4,10.5,2,434.7756433059022,0,9939.35,31,1
1754,74,1696.19,0.1,3,576.7358563317855,0,31401.36,19,0
1755,72,21763.2,4.2,3,555.8626386303071,1,24398.63,47,0
1756,66,8120.06,2.2,2,586.5734326560579,1,33604.74,29,1
1757,64,1187.81,1.4,3,544.0678022524318,1,6029.13,19,1
1758,29,3933.59,0.2,2,449.23191618438,1,7227.72,53,0
1759,33,9570.3,2.9,0,563.3656679410487,1,18463.03,6,0
1760,41,900.58,2.6,2,693.0820125037319,0,13308.63,51,0
1761,36,3170.32,1.0,4,726.1460803988805,0,31157.26,14,1
1762,25,3292.03,7.2,0,843.9334278719266,1,18693.26,25,0
1763,48,1075.35,1.1,4,769.1650408397663,1,34356.55,52,1
1764,38,4038.55,1.8,0,480.3062073331896,0,38555.52,13,0
1765,34,7280.81,2.4,2,559.1562398727341,0,9764.79,38,1
1766,40,9961.05,0.3,0,597.7214365162223,1,46031.28,14,0
1767,54,2441.84,8.1,1,591.44401657663,1,39464.41,11,0
1768,71,22055.47,1.4,2,606.9533329896226,1,31525.65,26,1
1769,33,574.57,0.3,1,840.7591421547559,1,45491.98,20,1
1770,23,3963.86,1.5,4,491.7948454207603,0,13660.5,29,0
1771,25,963.11,2.8,2,528.6468863785701,0,21374.8,11,0
1772,42,3203.97,2.2,0,764.3825930089092,0,4746.46,35,0
1773,35,1963.48,3.6,1,538.4018656915148,1,23081.0,8,0
1774,42,4471.6,0.2,4,639.3580650335716,0,25566.84,53,0
1775,29,2693.23,1.0,6,703.4657369868208,0,30995.31,35,0
1776,32,1539.5,5.1,1,648.649901673203,0,3669.94,42,0
1777,43,1622.57,0.2,3,619.1765633102492,0,2107.07,8,0
1778,58,13988.17,5.8,2,693.8610769693984,0,21284.56,6,0
1779,62,4250.62,0.3,0,510.693144349503,0,9862.1,5,1
1780,43,763.79,5.4,4,550.3636870503999,0,38060.02,15,0
1781,64,4631.47,1.3,3,653.5637588465164,0,33602.45,28,0
1782,49,2551.05,2.8,0,393.0560740785749,0,16628.44,36,0
1783,27,2991.95,0.5,0,741.6583823344693,1,2766.27,15,1
1784,33,5744.0,0.2,2,630.3392375197781,3,9530.96,55,0
1785,24,7681.59,0.7,3,615.303175278115,0,34738.13,49,0
1786,34,1499.59,0.4,2,436.9487122358943,1,49513.16,10,0
1787,40,2910.87,1.1,2,471.33908746002624,0,16659.79,14,0
1788,43,1925.83,2.2,1,560.1416335699138,0,40198.82,10,0
1789,38,4805.37,2.7,3,680.7429850295599,2,43421.28,21,1
1790,39,2475.4,4.7,3,392.33839878014146,2,2884.95,43,1
1791,24,3051.54,3.2,1,678.8364800777356,2,45852.97,12,0
1792,31,2401.33,2.8,1,563.9968675891633,1,23577.03,34,0
1793,32,2738.33,1.6,2,577.6576527258349,2,48229.99,23,0
1794,70,11657.68,1.9,3,625.3592941690806,0,27158.51,25,0
1795,24,20183.34,1.6,2,626.9317237846411,2,12139.6,29,1
1796,26,4030.61,5.5,2,528.7571410063402,1,48746.08,27,1
1797,68,2751.84,0.8,1,662.4910088468843,0,12543.59,9,0
1798,65,831.72,0.0,4,368.0601860103561,1,44182.67,44,1
1799,25,1622.41,3.2,1,554.9581113432346,1,9069.86,37,0
1800,67,2693.54,0.7,0,615.3681763176904,0,33900.99,4,0
1801,40,1682.35,6.6,3,565.5050684785525,1,20858.93,30,0
1802,46,1830.01,5.9,0,417.3089696034018,0,48614.9,9,0
1803,35,10512.41,0.2,2,675.8027378760471,1,9646.25,44,1
1804,48,3050.41,0.3,3,475.1612187872948,0,20735.34,42,1
1805,47,3276.63,2.1,3,593.248599247171,0,32168.93,14,0
1806,69,1738.27,2.8,3,615.3034597067623,2,48892.21,54,0
1807,56,7646.75,1.0,1,601.9827153765367,0,15541.22,19,0
1808,52,2514.77,3.8,2,716.9010925863815,0,20145.12,24,0
1809,35,1965.12,2.7,2,594.6737440006314,1,23358.7,11,0
1810,59,841.68,1.2,0,642.745540469694,1,13008.67,54,1
1811,56,2838.75,0.1,0,594.4095966848759,0,40959.06,5,0
1812,34,1916.69,4.2,2,661.2956084166275,1,5053.78,24,0
1813,31,11471.99,0.7,2,739.3495297047523,1,35387.1,56,0
1814,48,13031.42,5.4,3,613.7541829472194,0,26929.48,38,0
1815,41,1109.62,1.6,3,678.1850357582999,0,12475.38,41,0
1816,52,1214.73,2.6,1,745.5328934882198,0,24895.11,20,0
1817,61,2389.75,6.2,2,735.7184246974272,0,41582.48,19,0
1818,62,1551.8,6.0,1,561.471059638879,1,22549.36,29,0
1819,51,3547.27,1.4,1,703.6432355745168,1,6533.94,56,0
1820,20,2295.49,0.7,0,624.8771160047193,0,2519.7,37,0
1821,54,3730.98,4.5,3,711.7229997733914,0,39000.92,34,0
1822,60,6720.21,1.7,2,656.863458356295,1,16856.44,5,0
1823,57,1272.35,0.6,2,627.5668076036188,0,46596.61,15,0
1824,43,6608.88,7.0,0,643.3972080346355,0,31048.79,19,0
1825,72,1664.16,0.7,3,625.5237956038932,0,22096.05,20,1
1826,40,16627.05,0.1,2,629.433304513651,0,28441.01,53,0
1827,61,10902.86,0.1,3,584.1167639418092,0,23128.07,19,0
1828,56,2723.13,2.9,2,574.8275659392483,0,45337.65,58,0
1829,32,1379.03,3.3,5,776.3174929372669,0,23172.08,50,0
1830,73,1183.35,1.1,3,647.7527911111184,2,5651.19,18,0
1831,66,5996.33,1.2,0,542.66950777686,0,30055.86,24,0
1832,21,2909.33,1.2,3,572.2582568570357,0,31337.56,27,0
1833,46,6257.23,3.4,2,705.6258453447952,1,38383.84,3,0
1834,39,17385.35,0.2,4,526.381328991138,0,46697.57,29,0
1835,42,1609.52,7.9,2,451.7972318188989,5,22432.54,16,0
1836,30,1114.2,0.8,4,459.1550859397955,0,17927.79,30,0
1837,35,3477.43,24.1,4,427.10243997952125,2,24793.17,49,0
1838,50,7448.8,0.6,2,470.1185141735542,0,45059.85,38,0
1839,33,1404.77,4.4,2,481.91340601991897,0,49009.13,54,0
1840,62,3064.68,0.8,3,738.5237379608138,1,48576.13,55,1
1841,59,8919.85,0.3,2,595.3820787340732,0,11869.93,45,0
1842,61,807.3,6.2,2,563.6736460863283,0,25096.32,52,0
1843,19,3598.44,5.9,3,455.65869369814266,1,13343.96,34,1
1844,72,1935.11,1.6,3,585.687360252866,0,18715.15,31,0
1845,52,3292.25,3.6,2,426.2671937435807,0,2068.36,19,0
1846,59,5259.69,2.4,2,563.0582828713635,0,8449.76,30,0
1847,51,3556.91,5.8,2,806.4494389843675,0,20155.26,43,0
1848,47,1328.52,1.1,4,666.3803578706365,0,18552.88,23,0
1849,72,1996.2,2.2,4,579.020183964547,0,14302.21,26,1
1850,30,9332.65,2.0,3,669.8123605406356,0,11900.32,48,0
1851,30,3878.28,1.3,2,547.8456821872431,0,37573.31,37,0
1852,35,5838.65,6.7,4,519.9322257120812,0,15080.21,22,0
1853,49,3641.81,0.5,2,770.4129629532843,1,35473.91,54,1
1854,49,5694.71,0.5,2,485.77253460797266,0,18746.94,24,0
1855,52,2171.3,2.6,6,564.5878764322649,0,40197.97,6,0
1856,56,1613.23,3.2,1,630.603328236351,0,8778.05,18,0
1857,63,5491.51,0.6,0,506.37657942425517,0,8301.39,23,0
1858,69,7345.91,1.5,1,665.060495363141,0,34143.78,46,0
1859,46,1434.5,8.8,1,569.3405475357747,1,45788.3,23,0
1860,66,1880.41,0.8,2,666.3910327566857,0,7577.84,42,1
1861,46,2616.04,3.3,0,658.5984179750518,1,4148.38,43,0
1862,70,10892.83,4.0,5,575.698786937417,1,46764.54,13,0
1863,61,4677.45,1.8,4,771.0658672590985,0,6307.68,58,0
1864,74,1033.52,8.3,3,533.4664196566558,0,12893.16,39,0
1865,33,2767.26,4.0,2,734.8870470548737,0,46509.96,46,0
1866,73,2448.66,1.8,1,717.4933242628041,1,40244.44,24,0
1867,61,1166.06,2.5,2,777.0882207660441,0,17466.51,22,0
1868,64,2741.24,3.5,3,617.4056039343021,0,47749.12,4,1
1869,74,2363.67,2.7,4,521.141428807201,0,28618.4,45,0
1870,27,2232.09,6.3,1,807.6796585329547,1,4076.29,13,1
1871,47,2151.88,1.3,0,566.5298532023636,1,35301.81,23,0
1872,42,9673.2,1.1,1,518.6457427294464,0,27095.23,35,0
1873,56,2228.4,0.7,0,581.0213254095187,0,28843.11,51,0
1874,37,3101.8,0.1,2,501.83092838429224,0,49708.16,19,0
1875,22,2844.06,0.1,2,652.6148825123346,0,8049.46,38,0
1876,18,1990.19,6.1,0,539.4331618241488,0,33011.4,16,1
1877,47,3176.72,3.4,0,571.2515830095128,1,23207.68,39,0
1878,66,3140.95,3.2,0,696.7778861664963,0,13958.71,33,0
1879,20,3177.36,2.9,0,662.3693210176192,0,34830.47,6,0
1880,62,1499.09,5.7,2,601.5584572569659,0,33576.53,8,0
1881,31,2527.79,2.0,3,617.0873528746982,0,42896.51,52,0
1882,73,5476.7,6.1,2,601.2255430631542,0,44004.03,23,0
1883,47,2581.55,1.3,2,556.8844933582635,0,28310.06,15,0
1884,67,3392.85,7.8,3,599.7473339152212,0,16615.84,40,0
1885,21,3407.14,3.6,2,649.0841625492943,2,26714.23,17,0
1886,35,4162.69,0.9,3,587.383787102116,1,18283.13,7,0
1887,54,4660.7,2.5,3,641.9767630230274,1,14229.13,40,0
1888,42,2593.28,2.3,3,516.3331221576952,2,27802.98,26,1
1889,65,1437.89,0.4,2,539.6106348854295,1,33067.74,20,1
1890,18,1124.43,2.7,0,526.5679496726025,0,29733.28,31,0
1891,70,6728.78,1.1,4,543.4868628207594,1,47743.77,34,0
1892,63,5520.37,0.2,1,728.7181046706091,0,15282.49,9,0
1893,32,5011.51,8.9,2,672.603879311036,0,18930.91,32,0
1894,26,5704.23,3.1,3,492.30768813156544,1,33548.32,40,1
1895,32,2619.54,6.3,5,643.7498296408455,1,30217.75,28,1
1896,66,1808.22,3.4,1,560.941768735143,0,592.24,10,0
1897,74,1360.59,1.3,2,531.7615414528434,0,15958.13,27,1
1898,41,1247.03,2.2,2,451.4260534277493,2,13061.21,32,1
1899,21,7861.45,3.4,3,697.1918693820244,0,42075.79,26,0
1900,29,2009.18,9.7,3,463.6136850332862,0,43379.31,32,0
1901,54,6931.89,0.9,1,594.8036821990125,0,14552.71,7,0
1902,54,2567.0,6.2,4,505.3688754275131,0,5552.52,6,0
1903,60,1735.42,7.7,2,677.5843947069925,3,10657.5,53,0
1904,23,1242.04,3.3,3,566.564817368605,0,9240.14,44,0
1905,56,1862.13,8.0,1,586.5537344479656,0,12253.05,11,0
1906,73,9270.49,1.5,3,589.9265737069967,1,12114.92,57,1
1907,63,1252.17,9.2,1,630.2570334935783,1,24252.01,35,0
1908,41,16210.22,3.6,1,601.3004763983309,1,16322.25,53,0
1909,28,1521.59,0.1,1,595.6726811038884,1,28211.18,31,0
1910,30,5431.44,7.1,4,548.1598024745222,1,17534.66,33,0
1911,51,2653.94,2.0,2,442.5270626657907,0,40826.51,46,1
1912,42,2306.65,1.9,0,488.1449040458144,0,47564.23,21,1
1913,24,1078.0,2.5,1,671.8479738680645,0,20493.96,47,1
1914,69,2755.31,0.5,4,569.4180536673703,1,2948.69,56,1
1915,21,1180.12,1.9,1,533.599022227752,1,12359.12,49,0
1916,25,776.45,5.3,1,459.4271855581955,0,5541.98,4,0
1917,37,3280.26,0.0,3,428.0352859909648,0,17565.81,22,1
1918,46,1793.03,1.0,0,529.6793119871802,0,32433.15,14,0
1919,71,11469.87,0.0,1,688.8052854045258,1,26185.94,52,0
1920,70,6634.36,1.6,1,544.2929806377681,1,12522.35,23,0
1921,68,11590.55,3.9,2,640.0485525241447,0,38479.32,33,1
1922,62,1728.99,4.8,2,539.6940170602043,0,7008.3,38,1
1923,63,3323.95,8.7,1,663.8866696028849,1,11795.7,22,0
1924,27,366.3,2.8,2,564.8249198191331,0,33964.33,46,0
1925,60,2379.29,0.9,1,476.81157544495034,0,10263.1,22,0
1926,51,3225.36,7.7,2,573.1046932100556,1,34098.75,47,0
1927,74,3371.92,4.5,2,783.4000418280407,0,48858.6,38,0
1928,43,2881.61,2.6,4,778.9884315550855,1,41651.99,48,0
1929,58,3144.07,3.6,1,648.6533302779364,0,8420.52,55,1
1930,66,340.16,7.7,4,586.2941184586298,1,26264.67,20,1
1931,20,3659.12,3.7,3,630.3901802095083,1,21404.92,8,0
1932,73,4388.54,1.4,3,631.6852338733289,0,49587.64,35,0
1933,23,8694.28,3.7,1,596.0113247632898,2,48237.83,12,1
1934,22,4003.77,0.1,3,644.0944019922617,0,6792.05,20,0
1935,22,2684.93,1.5,2,620.8226862153564,0,45482.18,53,0
1936,71,7215.26,1.6,2,568.4027614635686,0,10074.21,36,0
1937,64,452.2,0.5,1,480.4743200616357,0,16312.85,17,1
1938,40,1974.44,0.1,1,553.9940757779834,0,17993.69,5,0
1939,66,1615.42,0.4,0,679.9518849073597,0,14697.69,10,0
1940,26,2899.76,3.2,3,596.8537775504635,1,42735.57,53,0
1941,52,513.4,4.9,3,630.0286891587505,2,16831.65,13,1
1942,37,8567.31,13.3,3,571.6984472295587,1,40928.55,48,0
1943,66,2440.97,1.3,1,494.04024949893756,1,49721.65,34,1
1944,59,3846.96,2.7,1,576.1370285128177,0,42117.7,50,0
1945,52,3563.41,8.3,1,497.75440992506486,2,17634.07,44,0
1946,67,8184.46,0.5,6,491.3710826396449,1,35706.99,19,0
1947,35,672.12,3.8,3,720.563660886941,1,26929.21,49,0
1948,34,3261.22,4.2,1,557.9913995065783,1,39432.63,32,0
1949,41,7457.25,0.3,4,525.8515274539966,0,8078.32,45,0
1950,20,2756.21,5.9,1,761.7959684380905,1,32087.66,10,1
1951,49,1392.68,5.0,1,681.4985035404242,1,38796.51,42,1
1952,52,1838.84,0.1,2,562.8490774498161,1,38180.95,9,0
1953,55,2176.88,0.3,0,642.7636325552369,0,48197.85,22,0
1954,30,1674.32,0.2,2,576.4211681739297,0,3391.36,14,0
1955,73,2637.93,1.2,0,530.73203207204,1,17616.08,23,0
1956,64,9962.65,2.1,1,647.4691224485005,0,24089.4,30,0
1957,42,1848.46,2.3,3,567.5698114679797,1,15833.29,30,0
1958,26,2018.0,0.9,3,607.5498008999404,0,15834.58,18,0
1959,21,4306.26,7.3,2,702.1363234899671,0,9218.37,50,0
1960,31,2591.89,1.4,1,691.1213103795377,0,40741.09,12,0
1961,54,1029.32,0.1,0,544.9906708143924,0,45449.42,56,0
1962,51,2838.55,1.1,2,648.6031602287086,0,4575.2,24,0
1963,28,2754.21,2.3,1,487.21437538542443,1,8167.5,9,0
1964,58,6506.41,1.6,2,645.0414161315705,0,11808.42,6,1
1965,73,1369.61,1.0,4,614.8495305801106,0,25694.88,26,0
1966,20,6541.07,0.4,1,637.8979362363431,1,39663.02,36,1
1967,45,2756.55,5.1,4,570.2555245355767,0,4037.05,43,0
1968,46,1228.62,16.7,0,808.4071273652489,1,32022.24,49,0
1969,26,1046.26,1.2,1,509.8700292379686,0,7892.11,56,1
1970,20,14009.78,1.4,0,697.1551710968462,1,48587.12,16,0
1971,42,2622.98,2.9,1,496.83016802316683,0,44989.28,46,1
1972,51,6305.66,3.8,1,650.4344174629321,0,47504.35,51,0
1973,29,760.14,1.5,5,657.5789977251783,2,5755.11,19,0
